Prices,Predict value,Status,IN&DEC
49522.8,49523.548528537554,neutral,1.49705707510293
49496.51,49510.02926426878,Buy,27.038528537552338
49551.44,49530.734632134394,sell,-41.41073573122412
49551.82,49541.27731606719,sell,-21.085367865605804
49609.98,49575.6286580336,sell,-68.70268393281003
49671.0,49623.3143290168,sell,-95.37134196639818
49670.76,49647.0371645084,sell,-47.445670983201126
49675.15,49661.0935822542,sell,-28.11283549159998
49673.91,49667.5017911271,neutral,-12.816417745802028
49680.08,49673.79089556355,neutral,-12.578208872902906
49637.48,49655.63544778178,Buy,36.31089556354709
49673.77,49664.70272389089,sell,-18.134552218216413
49666.57,49665.63636194545,neutral,-1.867276109107479
49671.45,49668.54318097272,neutral,-5.813638054547482
49639.07,49653.80659048636,Buy,29.47318097272364
49618.61,49636.20829524318,Buy,35.19659048636095
49529.72,49582.96414762159,Buy,106.48829524317989
49500.15,49541.55707381079,Buy,82.81414762158965
49570.0,49555.778536905396,sell,-28.442926189207355
49570.82,49563.2992684527,sell,-15.041463094603387
49620.88,49592.089634226344,sell,-57.580731547299365
49617.04,49604.564817113176,sell,-24.950365773656813
49660.0,49632.28240855659,sell,-55.435182886823895
49584.0,49608.14120427829,Buy,48.28240855658805
49599.49,49603.81560213915,neutral,8.651204278292425
49522.34,49563.07780106957,Buy,81.4756021391513
49399.11,49481.09390053479,Buy,163.96780106957158
49368.13,49424.6119502674,Buy,112.96390053479263
49417.16,49420.8859751337,neutral,7.4519502673938405
49408.47,49414.67798756685,neutral,12.415975133699249
49365.91,49390.29399378343,Buy,48.767987566847296
49316.82,49353.55699689171,Buy,73.47399378343107
49355.47,49354.51349844586,neutral,-1.9130031082895584
49444.23,49399.37174922293,sell,-89.71650155414682
49426.83,49413.10087461147,sell,-27.458250777068315
49486.73,49449.91543730574,sell,-73.62912538853561
49477.01,49463.46271865287,sell,-27.094562694263004
49473.85,49468.65635932643,neutral,-10.387281347131648
49460.78,49464.718179663214,neutral,7.876359326430247
49459.25,49461.9840898316,neutral,5.468179663213959
49488.86,49475.4220449158,sell,-26.87591016839724
49439.7,49457.5610224579,Buy,35.72204491580487
49464.08,49460.82051122895,neutral,-6.5189775421022205
49460.41,49460.61525561448,neutral,0.41051122894714354
49415.53,49438.07262780724,Buy,45.085255614481866
49450.0,49444.03631390362,neutral,-11.927372192760231
49445.3,49444.66815695181,neutral,-1.2636860963830259
49448.35,49446.50907847591,neutral,-3.6818430481871474
49506.21,49476.35953923795,sell,-59.70092152409052
49515.19,49495.774769618976,sell,-38.8304607620521
49486.17,49490.97238480949,neutral,9.604769618978025
49510.51,49500.74119240475,sell,-19.53761519051477
49499.99,49500.36559620238,neutral,0.7511924047503271
49515.59,49507.97779810119,sell,-15.224403797619743
49527.61,49517.79389905059,sell,-19.632201898813946
49498.47,49508.1319495253,Buy,19.323899050592445
49480.54,49494.33597476265,Buy,27.591949525296513
49483.78,49489.057987381326,neutral,10.555974762653932
49522.38,49505.718993690665,sell,-33.32201261867158
49516.57,49511.14449684533,neutral,-10.85100630933448
49520.28,49515.712248422664,neutral,-9.135503154670005
49505.39,49510.55112421133,neutral,10.322248422664416
49436.18,49473.36556210567,Buy,74.3711242113277
49427.71,49450.53778105283,Buy,45.65556210566865
49335.54,49393.03889052641,Buy,114.99778105282894
49287.33,49340.18444526321,Buy,105.70889052640996
49296.04,49318.11222263161,Buy,44.14444526320585
49250.78,49284.4461113158,Buy,67.3322226316086
49266.08,49275.2630556579,Buy,18.36611131580139
49186.55,49230.90652782895,Buy,88.71305565789953
49198.89,49214.898263914474,Buy,32.01652782894962
49203.64,49209.26913195723,neutral,11.25826391447481
49231.61,49220.43956597862,sell,-22.340868042767397
49255.04,49237.73978298931,sell,-34.60043402138399
49279.74,49258.73989149465,sell,-42.000217010689084
49244.14,49251.43994574733,neutral,14.599891494654003
49255.1,49253.26997287366,neutral,-3.6600542526721256
49182.05,49217.65998643683,Buy,71.21997287365957
49226.22,49221.93999321842,neutral,-8.560013563168468
49245.0,49233.46999660921,sell,-23.06000678158307
49255.53,49244.4999983046,sell,-22.06000339079037
49256.0,49250.2499991523,neutral,-11.500001695399988
49244.08,49247.164999576155,neutral,6.16999915229826
49271.97,49259.56749978808,sell,-24.80500042384665
49305.37,49282.46874989404,sell,-45.80250021192478
49271.34,49276.904374947015,neutral,11.128749894043722
49290.0,49283.45218747351,neutral,-13.09562505298527
49289.22,49286.336093736754,neutral,-5.767812526493799
49298.77,49292.55304686837,neutral,-12.433906263242534
49285.8,49289.17652343419,neutral,6.753046868368983
49259.89,49274.53326171709,Buy,29.286523434187984
49255.86,49265.19663085855,Buy,18.673261717092828
49300.0,49282.59831542928,sell,-34.803369141453004
49294.19,49288.39415771464,neutral,-11.591684570725192
49324.13,49306.26207885732,sell,-35.73584228535765
49297.21,49301.73603942866,neutral,9.05207885731943
49279.66,49290.69801971433,Buy,22.07603942865535
49265.02,49277.85900985716,Buy,25.67801971433073
49238.98,49258.41950492858,Buy,38.879009857155324
49159.26,49208.83975246429,Buy,99.15950492857519
49279.08,49243.95987623215,sell,-70.24024753570848
49362.66,49303.30993811607,sell,-118.70012376785598
49379.52,49341.41496905804,sell,-76.21006188392494
49338.69,49340.05248452902,neutral,2.72496905803564
49344.37,49342.211242264515,neutral,-4.317515470982471
49334.34,49338.275621132256,neutral,7.871242264518514
49349.65,49343.962810566125,neutral,-11.37437886774569
49360.38,49352.171405283065,sell,-16.41718943387241
49345.46,49348.81570264153,neutral,6.711405283065687
49297.33,49323.072851320765,Buy,51.485702641526586
49315.14,49319.106425660386,neutral,7.9328513207656215
49311.06,49315.08321283019,neutral,8.046425660388195
49320.55,49317.8166064151,neutral,-5.466787169811141
49320.17,49318.99330320755,neutral,-2.353393584897276
49316.14,49317.566651603775,neutral,2.853303207550198
49266.09,49291.828325801886,Buy,51.47665160377801
49282.08,49286.95416290095,neutral,9.748325801883766
49282.99,49284.97208145047,neutral,3.9641629009493045
49327.14,49306.056040725234,sell,-42.16791854953044
49320.47,49313.26302036262,neutral,-14.413959274766967
49341.38,49327.32151018131,sell,-28.1169796373797
49338.08,49332.70075509066,neutral,-10.758489818690578
49342.0,49337.35037754533,neutral,-9.299244909343543
49406.01,49371.68018877266,sell,-68.65962245467381
49338.1,49354.89009438633,Buy,33.58018877266295
49303.56,49329.22504719316,Buy,51.33009438632871
49282.07,49305.64752359658,Buy,47.15504719316232
49226.2,49265.92376179829,Buy,79.44752359658014
49212.24,49239.081880899146,Buy,53.6837617982892
49164.29,49201.68594044958,Buy,74.79188089914533
49146.68,49174.18297022479,Buy,55.00594044957688
49229.85,49202.0164851124,sell,-55.667029775206174
49245.89,49223.9532425562,sell,-43.87351488760032
49305.12,49264.5366212781,sell,-81.16675744380336
49298.65,49281.59331063905,sell,-34.11337872190052
49338.34,49309.96665531953,sell,-56.74668936094531
49240.32,49275.14332765977,Buy,69.64665531952778
49221.03,49248.08666382988,Buy,54.1133276597684
49194.94,49221.513331914946,Buy,53.14666382988071
49182.5,49202.00666595747,Buy,39.01333191494632
49162.48,49182.24333297874,Buy,39.52666595746996
49227.17,49204.706666489365,sell,-44.92666702126007
49217.79,49211.24833324469,neutral,-13.083333510636294
49282.56,49246.90416662234,sell,-71.31166675531131
49230.53,49238.717083311174,Buy,16.374166622343182
49248.19,49243.45354165559,neutral,-9.472916688828263
49274.0,49258.726770827794,sell,-30.546458344411803
49257.04,49257.883385413894,neutral,1.6867708277932252
49290.66,49274.27169270695,sell,-32.776614586109645
49324.75,49299.51084635347,sell,-50.47830729305133
49335.28,49317.395423176735,sell,-35.76915364652814
49334.25,49325.822711588364,sell,-16.854576823265234
49313.26,49319.54135579418,neutral,12.562711588361708
49351.74,49335.640677897085,sell,-32.19864420581871
49345.67,49340.65533894854,neutral,-10.029322102913284
49286.28,49313.46766947427,Buy,54.375338948542776
49360.0,49336.73383473713,sell,-46.532330525733414
49350.22,49343.47691736856,neutral,-13.486165262867871
49338.41,49340.94345868428,neutral,5.066917368560098
49356.68,49348.81172934214,sell,-15.73654131571675
49337.41,49343.11086467107,neutral,11.401729342134786
49328.34,49335.72543233553,neutral,14.770864671074378
49300.0,49317.862716167765,Buy,35.72543233553006
49356.15,49337.00635808388,sell,-38.287283832236426
49350.01,49343.50817904194,neutral,-13.003641916118795
49334.68,49339.09408952097,neutral,8.828179041942349
49334.01,49336.55204476049,neutral,5.084089520969428
49441.54,49389.046022380244,sell,-104.98795523951412
49590.02,49489.53301119012,sell,-200.973977619753
49522.33,49505.93150559506,sell,-32.79698880988144
49540.21,49523.07075279753,sell,-34.27849440494174
49590.27,49556.67037639876,sell,-67.1992472024649
49571.38,49564.025188199375,neutral,-14.709623601236672
49535.53,49549.77759409969,Buy,28.49518819937657
49523.45,49536.61379704984,Buy,26.32759409969003
49585.84,49561.22689852492,sell,-49.22620295015804
49533.93,49547.57844926246,Buy,27.296898524917196
49548.97,49548.27422463123,neutral,-1.3915507375422749
49511.19,49529.732112315614,Buy,37.08422463122406
49486.51,49508.121056157805,Buy,43.22211231561232
49495.42,49501.7705280789,neutral,12.701056157806306
49474.18,49487.97526403945,Buy,27.590528078901116
49458.56,49473.26763201972,Buy,29.415264039453177
49506.28,49489.77381600986,sell,-33.01236798027821
49441.57,49465.67190800493,Buy,48.20381600986002
49413.06,49439.36595400247,Buy,52.61190800493205
49391.34,49415.35297700123,Buy,48.025954002470826
49329.25,49372.30148850061,Buy,86.10297700123192
49374.37,49373.335744250304,neutral,-2.068511499390297
49387.76,49380.54787212516,neutral,-14.424255749698204
49362.13,49371.33893606257,Buy,18.417872125159192
49369.27,49370.30446803129,neutral,2.0689360625765403
49405.02,49387.66223401565,sell,-34.71553196870809
49393.24,49390.45111700782,neutral,-5.577765984351572
49399.99,49395.220558503905,neutral,-9.538882992179424
49437.4,49416.31027925195,sell,-42.17944149609684
49456.86,49436.585139625975,sell,-40.549720748051186
49455.01,49445.79756981299,sell,-18.42486037402705
49456.2,49450.99878490649,neutral,-10.402430187008576
49426.21,49438.60439245324,Buy,24.788784906493674
49381.41,49410.00719622662,Buy,57.194392453238834
49343.08,49376.54359811331,Buy,66.92719622662116
49373.02,49374.781799056655,neutral,3.523598113315529
49378.53,49376.65589952833,neutral,-3.7482009433442727
49423.9,49400.27794976416,sell,-47.244100471674756
49382.34,49391.30897488208,Buy,17.937949764163932
49353.16,49372.23448744104,Buy,38.14897488207498
49349.1,49360.66724372052,Buy,23.134487441042438
49394.95,49377.808621860255,sell,-34.282756279477326
49397.2,49387.504310930126,sell,-19.3913781397423
49436.4,49411.952155465064,sell,-48.895689069875516
49525.15,49468.55107773253,sell,-113.19784453493776
49591.67,49530.11053886627,sell,-123.11892226746568
49704.06,49617.08526943313,sell,-173.94946113372862
49648.8,49632.94263471657,sell,-31.714730566869548
49595.13,49614.03631735829,Buy,37.812634716574394
49604.39,49609.213158679144,neutral,9.646317358288798
49587.24,49598.22657933957,Buy,21.973158679145854
49525.95,49562.08828966979,Buy,72.2765793395738
49563.73,49562.90914483489,neutral,-1.6417103302155738
49597.02,49579.96457241745,sell,-34.11085516510502
49538.7,49559.33228620872,Buy,41.264572417450836
49555.37,49557.35114310436,neutral,3.9622862087198882
49582.0,49569.67557155218,sell,-24.648856895641075
49561.26,49565.46778577609,neutral,8.415571552177425
49580.05,49572.75889288804,neutral,-14.58221422391216
49569.08,49570.91944644402,neutral,3.678892888041446
49562.29,49566.604723222015,neutral,8.629446444021596
49615.41,49591.00736161101,sell,-48.80527677798818
49602.51,49596.758680805506,neutral,-11.502638388992636
49654.55,49625.654340402754,sell,-57.79131919449719
49661.36,49643.50717020138,sell,-35.70565959724627
49728.84,49686.17358510069,sell,-85.33282979861542
49724.87,49705.521792550346,sell,-38.69641489931382
49706.15,49705.83589627517,neutral,-0.628207449655747
49700.83,49703.332948137584,neutral,5.005896275171835
49700.51,49701.92147406879,neutral,2.8229481375819887
49759.98,49730.95073703439,sell,-58.05852593121381
49791.02,49760.9853685172,sell,-60.06926296560414
49893.61,49827.2976842586,sell,-132.62463148280222
49964.96,49896.1288421293,sell,-137.66231574139965
50138.72,50017.42442106465,sell,-242.59115787070186
50052.68,50035.052210532325,sell,-35.25557893535006
50203.38,50119.21610526616,sell,-168.32778946767212
50138.52,50128.86805263308,sell,-19.303894733835477
50209.52,50169.19402631654,sell,-80.65194736691774
50311.65,50240.42201315827,sell,-142.45597368346353
50297.89,50269.156006579135,sell,-57.467986841729726
50449.0,50359.07800328957,sell,-179.84399342086544
50674.82,50516.94900164478,sell,-315.7419967104288
50535.2,50526.07450082239,sell,-18.250998355215415
50623.87,50574.9722504112,sell,-97.79549917761324
50561.53,50568.2511252056,neutral,13.442250411200803
50588.61,50578.4305626028,sell,-20.358874794401345
50570.09,50574.260281301395,neutral,8.340562602803402
50560.38,50567.3201406507,neutral,13.88028130139719
50438.91,50503.11507032535,Buy,128.41014065069612
50486.17,50494.642535162675,Buy,16.9450703253533
50479.98,50487.31126758134,neutral,14.662535162671702
50503.86,50495.58563379067,sell,-16.54873241866153
50491.66,50493.62281689534,neutral,3.9256337906699628
50579.57,50536.59640844767,sell,-85.94718310466124
50745.84,50641.218204223835,sell,-209.24359155232378
50779.1,50710.15910211192,sell,-137.88179577616393
50712.99,50711.57455105596,neutral,-2.830897888081381
50642.63,50677.10227552798,Buy,68.94455105595989
50699.36,50688.231137763985,sell,-22.257724472023256
50607.63,50647.93056888199,Buy,80.60113776398794
50567.37,50607.650284441,Buy,80.56056888198509
50634.26,50620.9551422205,sell,-26.609715559003234
50565.2,50593.07757111025,Buy,55.75514222049969
50505.87,50549.47378555512,Buy,87.20757111024432
50562.62,50556.046892777566,neutral,-13.14621444488148
50625.01,50590.52844638878,sell,-68.96310722243652
50634.63,50612.57922319439,sell,-44.10155361121724
50550.0,50581.289611597196,Buy,62.5792231943924
50597.28,50589.2848057986,sell,-15.990388402802637
50520.13,50554.707402899294,Buy,69.15480579860014
50566.16,50560.43370144965,neutral,-11.452597100709681
50534.5,50547.46685072483,Buy,25.93370144964865
50501.96,50524.71342536241,Buy,45.50685072482884
50545.93,50535.32171268121,sell,-21.216574637590384
50508.26,50521.79085634061,Buy,27.0617126812067
50501.73,50511.76042817031,Buy,20.060856340605824
50541.56,50526.660214085154,sell,-29.79957182968792
50607.7,50567.18010704257,sell,-81.03978591484338
50583.69,50575.43505352129,sell,-16.509892957430566
50550.0,50562.71752676064,Buy,25.435053521287045
50539.99,50551.35376338032,Buy,22.72752676064556
50517.71,50534.531881690156,Buy,33.643763380321616
50485.31,50509.92094084508,Buy,49.221881690158625
50403.96,50456.94047042254,Buy,105.96094084507786
50495.53,50476.235235211265,sell,-38.58952957746078
50509.97,50493.10261760563,sell,-33.734764788736356
50582.98,50538.041308802814,sell,-89.87738239437022
50495.19,50516.61565440141,Buy,42.85130880281213
50519.35,50517.9828272007,neutral,-2.734345598590153
50513.18,50515.58141360035,neutral,4.802827200699539
50506.3,50510.940706800175,neutral,9.281413600343512
50439.48,50475.21035340009,Buy,71.46070680017147
50455.41,50465.31017670005,Buy,19.80035340008908
50419.51,50442.41008835002,Buy,45.800176700045995
50383.09,50412.75004417501,Buy,59.32008835002489
50480.71,50446.730022087504,sell,-67.95995582499017
50521.1,50483.91501104375,sell,-74.3699779124945
50506.62,50495.26750552187,sell,-22.704988956254965
50536.94,50516.10375276094,sell,-41.67249447813083
50490.0,50503.05187638047,Buy,26.103752760936914
50495.35,50499.20093819023,neutral,7.70187638047355
50522.15,50510.67546909512,sell,-22.949061809769773
50531.44,50521.05773454756,sell,-20.764530904882122
50508.39,50514.72386727378,neutral,12.66773454756185
50510.49,50512.60693363689,neutral,4.23386727378238
50518.99,50515.79846681844,neutral,-6.38306636310881
50557.49,50536.64423340922,sell,-41.691533181554405
50592.25,50564.447116704614,sell,-55.60576659077924
50554.87,50559.65855835231,neutral,9.577116704611399
50580.88,50570.26927917615,sell,-21.221441647685424
50656.06,50613.164639588074,sell,-85.79072082384664
50542.95,50578.05731979404,Buy,70.21463958807726
50571.47,50574.76365989702,neutral,6.587319794038194
50579.87,50577.31682994851,neutral,-5.106340102982358
50662.61,50619.963414974256,sell,-85.29317005148914
50697.25,50658.606707487124,sell,-77.28658502574399
50727.84,50693.22335374356,sell,-69.23329251287214
50846.0,50769.61167687178,sell,-152.77664625643956
50661.23,50715.42083843589,Buy,108.38167687177338
50836.72,50776.07041921795,sell,-121.29916156410764
50845.57,50810.82020960897,sell,-69.49958078205236
50766.21,50788.515104804486,Buy,44.6102096089744
50736.0,50762.25755240224,Buy,52.51510480448633
50709.6,50735.92877620112,Buy,52.65755240224098
50774.31,50755.11938810056,sell,-38.381223798875
50769.63,50762.374694050275,neutral,-14.510611899437208
50727.77,50745.07234702514,Buy,34.60469405027834
50728.05,50736.56117351257,Buy,17.022347025136696
50731.85,50734.20558675629,neutral,4.711173512572714
50699.01,50716.60779337815,Buy,35.1955867562865
50720.16,50718.383896689076,neutral,-3.552206621854566
50800.94,50759.66194834454,sell,-82.55610331092612
50929.8,50844.73097417227,sell,-170.13805165546364
50988.67,50916.700487086135,sell,-143.93902582772716
51123.62,51020.16024354307,sell,-206.91951291386795
51109.93,51065.04512177153,sell,-89.76975645693165
51034.17,51049.607560885765,Buy,30.875121771532577
51063.01,51056.30878044288,neutral,-13.402439114237495
51077.38,51066.844390221435,sell,-21.07121955711773
51044.82,51055.83219511072,Buy,22.02439022143517
50944.66,51000.24609755536,Buy,111.17219511071744
50910.33,50955.288048777686,Buy,89.91609755536047
50860.9,50908.09402438885,Buy,94.38804877768416
50799.61,50853.852012194424,Buy,108.48402438884659
50776.14,50814.99600609721,Buy,77.71201219442446
50838.56,50826.7780030486,sell,-23.56399390278966
50843.1,50834.9390015243,sell,-16.321996951395704
50890.6,50862.76950076215,sell,-55.66099847570149
50896.68,50879.72475038108,sell,-33.91049923784885
50896.01,50887.867375190544,sell,-16.285249618922535
50929.62,50908.74368759527,sell,-41.75262480945821
50987.91,50948.32684379764,sell,-79.16631240473362
50902.31,50925.31842189882,Buy,46.01684379763901
50888.97,50907.14421094941,Buy,36.348421898816014
50943.02,50925.08210547471,sell,-35.87578905058763
50897.79,50911.43605273735,Buy,27.29210547470575
50835.62,50873.52802636867,Buy,75.81605273734749
50842.22,50857.87401318434,Buy,31.308026368671563
50797.2,50827.53700659217,Buy,60.674013184339856
50807.45,50817.49350329608,Buy,20.087006592169928
50856.23,50836.861751648044,sell,-38.736496703924786
50802.23,50819.54587582403,Buy,34.631751648041245
50796.0,50807.772937912014,Buy,23.545875824027462
50795.99,50801.88146895601,neutral,11.782937912015768
50782.8,50792.340734478006,Buy,19.081468956006574
50794.31,50793.325367239,neutral,-1.969265521991474
50809.17,50801.2476836195,sell,-15.844632760999957
50877.9,50839.573841809746,sell,-76.65231638050318
50838.24,50838.906920904876,neutral,1.3338418097482645
50885.35,50862.12846045244,sell,-46.44307909512281
50831.6,50846.864230226216,Buy,30.528460452442232
50796.46,50821.66211511311,Buy,50.404230226216896
50801.5,50811.581057556556,Buy,20.162115113111213
50790.01,50800.79552877828,Buy,21.57105755655357
50793.87,50797.33276438914,neutral,6.9255287782798405
50789.68,50793.506382194566,neutral,7.652764389138611
50804.8,50799.153191097284,neutral,-11.293617805436952
50812.56,50805.85659554864,neutral,-13.406808902713237
50854.62,50830.238297774325,sell,-48.763404451361566
50840.74,50835.489148887165,neutral,-10.501702225672489
50852.36,50843.92457444358,sell,-16.870851112835226
50845.11,50844.517287221795,neutral,-1.1854255564176128
50803.13,50823.8236436109,Buy,41.38728722179803
50732.23,50778.026821805455,Buy,91.59364361089683
50709.15,50743.588410902725,Buy,68.8768218054538
50787.32,50765.45420545136,sell,-43.73158909727499
50749.65,50757.55210272568,Buy,15.80420545135712
50699.41,50728.48105136284,Buy,58.142102725672885
50663.07,50695.77552568142,Buy,65.41105136284023
50625.93,50660.85276284071,Buy,69.84552568141953
50656.78,50658.81638142036,neutral,4.072762840711221
50669.09,50663.95319071018,neutral,-10.273618579638423
50654.66,50659.30659535509,neutral,9.293190710173803
50633.65,50646.478297677546,Buy,25.65659535508894
50596.81,50621.64414883877,Buy,49.66829767754825
50600.0,50610.82207441938,Buy,21.644148838771798
50518.21,50564.51603720969,Buy,92.61207441938313
50521.58,50543.048018604844,Buy,42.93603720968531
50478.66,50510.85400930242,Buy,64.38801860484091
50480.16,50495.50700465121,Buy,30.694009302416816
50545.38,50520.44350232561,sell,-49.87299534878548
50541.17,50530.8067511628,sell,-20.726497674389975
50629.52,50580.1633755814,sell,-98.71324883719353
50620.69,50600.4266877907,sell,-40.526624418605934
50666.88,50633.65334389535,sell,-66.45331220929802
50657.73,50645.69167194767,sell,-24.07665610465483
50676.38,50661.03583597383,sell,-30.688328052325232
50692.92,50676.977917986915,sell,-31.884164026167127
50612.0,50644.48895899346,Buy,64.97791798691469
50599.39,50621.93947949673,Buy,45.098958993461565
50586.51,50604.224739748366,Buy,35.42947949672816
50609.65,50606.937369874184,neutral,-5.425260251635336
50540.63,50573.783684937094,Buy,66.3073698741864
50592.72,50583.25184246855,sell,-18.936315062906942
50612.92,50598.08592123428,sell,-29.66815753145056
50571.76,50584.92296061714,Buy,26.325921234274574
50550.0,50567.46148030857,Buy,34.92296061714296
50612.67,50590.065740154285,sell,-45.20851969142677
50564.87,50577.46787007715,Buy,25.195740154282248
50529.99,50553.72893503857,Buy,47.47787007714942
50574.99,50564.35946751929,sell,-21.26106496142893
50547.17,50555.76473375964,Buy,17.189467519288883
50506.31,50531.03736687982,Buy,49.45473375964502
50518.08,50524.558683439915,neutral,12.957366879818437
50555.0,50539.77934171996,sell,-30.441316560085397
50564.68,50552.229670859975,sell,-24.90065828004299
50573.02,50562.62483542999,sell,-20.79032914002164
50573.07,50567.84741771499,neutral,-10.445164570010093
50600.0,50583.923708857496,sell,-32.152582285008975
50602.73,50593.32685442875,sell,-18.80629114250769
50619.54,50606.433427214375,sell,-26.213145571251516
50634.78,50620.60671360719,sell,-28.34657278562372
50561.54,50591.073356803594,Buy,59.0667136071861
50587.29,50589.1816784018,neutral,3.783356803593051
50548.82,50569.000839200904,Buy,40.36167840180133
50596.57,50582.78541960045,sell,-27.569160799095698
50600.74,50591.76270980023,sell,-17.95458039954974
50613.73,50602.74635490011,sell,-21.96729019977647
50660.76,50631.75317745005,sell,-58.01364509989071
50701.49,50666.62158872503,sell,-69.73682254994492
50766.72,50716.670794362515,sell,-100.09841127497202
50723.46,50720.06539718126,neutral,-6.789205637483974
50649.19,50684.62769859063,Buy,70.87539718125481
50666.07,50675.34884929532,Buy,18.557698590630025
50640.0,50657.67442464766,Buy,35.34884929531836
50659.73,50658.70221232383,neutral,-2.0555753523440217
50681.99,50670.34610616192,sell,-23.28778767617041
50749.99,50710.16805308095,sell,-79.64389383808157
50795.12,50752.64402654048,sell,-84.95194691904908
50802.01,50777.327013270246,sell,-49.36597345952032
50843.26,50810.29350663512,sell,-65.93298672975652
50821.34,50815.81675331756,neutral,-11.046493364876369
50793.58,50804.69837665878,Buy,22.236753317556577
50788.79,50796.744188329394,Buy,15.908376658779162
50771.69,50784.2170941647,Buy,25.054188329391764
50759.58,50771.89854708235,Buy,24.637094164696464
50720.79,50746.34427354118,Buy,51.10854708235274
50710.3,50728.32213677059,Buy,36.04427354117797
50733.91,50731.116068385294,neutral,-5.587863229411596
50766.0,50748.55803419265,sell,-34.88393161470594
50721.0,50734.77901709633,Buy,27.55803419264703
50680.0,50707.38950854816,Buy,54.77901709632715
50663.4,50685.39475427408,Buy,43.98950854816212
50630.32,50657.85737713704,Buy,55.07475427407917
50600.01,50628.93368856852,Buy,57.847377137040894
50578.56,50603.74684428426,Buy,50.373688568521175
50611.18,50607.46342214213,neutral,-7.433155715742032
50613.14,50610.301711071064,neutral,-5.676577857870143
50609.02,50609.660855535534,neutral,1.281711071067548
50602.71,50606.18542776776,neutral,6.950855535535084
50659.25,50632.71771388388,sell,-53.06457223223697
50669.02,50650.86885694194,sell,-36.30228611611528
50678.49,50664.67942847097,sell,-27.621143058058806
50677.59,50671.13471423548,neutral,-12.910571529027948
50705.52,50688.32735711774,sell,-34.3852857645179
50774.2,50731.26367855887,sell,-85.8726428822556
50758.85,50745.05683927944,sell,-27.586321441129257
50772.48,50758.76841963972,sell,-27.423160720565647
50789.0,50773.88420981986,sell,-30.23158036028326
50782.47,50778.17710490993,neutral,-8.585790180142794
50814.71,50796.44355245496,sell,-36.53289509006572
50812.41,50804.42677622748,sell,-15.966447545040864
50790.73,50797.57838811375,neutral,13.696776227479859
50677.67,50737.62419405687,Buy,119.90838811374852
50668.69,50703.15709702844,Buy,68.93419405687018
50639.26,50671.208548514216,Buy,63.89709702843538
50658.58,50664.89427425711,neutral,12.628548514214344
50702.86,50683.877137128555,sell,-37.965725742891664
50736.83,50710.35356856428,sell,-52.952862871446996
50753.94,50732.146784282144,sell,-43.58643143572408
50692.55,50712.34839214107,Buy,39.596784282141016
50703.65,50707.99919607054,neutral,8.698392141071963
50721.62,50714.80959803527,neutral,-13.620803929465183
50694.15,50704.47979901763,Buy,20.659598035264935
50603.13,50653.80489950882,Buy,101.3497990176329
50546.26,50600.032449754406,Buy,107.54489950881543
50516.18,50558.10622487721,Buy,83.85244975440582
50502.85,50530.478112438606,Buy,55.2562248772083
50476.31,50503.3940562193,Buy,54.16811243860866
50414.87,50459.132028109656,Buy,88.52405621929938
50420.01,50439.57101405483,Buy,39.12202810965391
50467.55,50453.56050702742,sell,-27.97898594517028
50499.99,50476.77525351371,sell,-46.42949297258019
50509.4,50493.08762675685,sell,-32.62474648628995
50485.75,50489.41881337843,neutral,7.337626756852842
50562.41,50525.91440668922,sell,-72.99118662157707
50531.74,50528.82720334461,neutral,-5.825593310779368
50568.81,50548.818601672305,sell,-39.982796655385755
50567.01,50557.91430083616,sell,-18.191398327697243
50577.24,50567.577150418074,sell,-19.32569916384091
50586.01,50576.79357520904,sell,-18.432849581928167
50642.85,50609.821787604524,sell,-66.05642479095695
50661.54,50635.68089380226,sell,-51.71821239547717
50657.86,50646.77044690113,sell,-22.17910619774193
50613.68,50630.225223450565,Buy,33.090446901129326
50703.53,50666.877611725286,sell,-73.30477654943388
50673.02,50669.948805862645,neutral,-6.142388274711266
50675.0,50672.47440293132,neutral,-5.051194137355196
50664.33,50668.402201465666,neutral,8.144402931320656
50709.12,50688.76110073284,sell,-40.71779853433691
50657.38,50673.07055036642,Buy,31.381100732840423
50639.07,50656.070275183214,Buy,34.00055036642152
50618.99,50637.5301375916,Buy,37.080275183216145
50597.79,50617.6600687958,Buy,39.740137591601524
50646.07,50631.865034397895,sell,-28.409931204201712
50708.89,50670.37751719895,sell,-77.0249656021042
50775.18,50722.778758599474,sell,-104.80248280105297
50795.7,50759.23937929973,sell,-72.92124140052329
50771.87,50765.55468964987,neutral,-12.63062070027081
50795.62,50780.58734482493,sell,-30.065310350131767
50736.2,50758.393672412465,Buy,44.38734482493601
50730.28,50744.33683620623,Buy,28.113672412466258
50763.33,50753.83341810312,sell,-18.99316379376978
50767.98,50760.90670905156,neutral,-14.146581896886346
50746.2,50753.55335452578,neutral,14.706709051562939
50717.48,50735.51667726289,Buy,36.07335452577536
50747.01,50741.26333863144,neutral,-11.493322737114795
50712.35,50726.806669315716,Buy,28.913338631442457
50721.54,50724.173334657855,neutral,5.266669315715262
50689.62,50706.896667328925,Buy,34.55333465785225
50713.97,50710.43333366446,neutral,-7.073332671076059
50657.76,50684.096666832236,Buy,52.6733336644611
50711.15,50697.62333341612,sell,-27.05333316776523
50684.41,50691.01666670806,neutral,13.213333416118985
50699.97,50695.49333335403,neutral,-8.95333329193818
50752.32,50723.906666677016,sell,-56.826666645967634
50694.51,50709.20833333851,Buy,29.396666677013854
